,gene_ids,n_cells,highly_variable,means,dispersions,dispersions_norm
ZFP36,ENSG00000128016,758,False,2.4569620137873924,2.4450083453813,0.020198697
RPS16,ENSG00000105193,890,False,3.630775203674845,2.5464834105393184,-0.31738803
SUPT5H,ENSG00000196235,73,False,0.23608292895989602,1.2554158067178578,-0.36171895
TIMM50,ENSG00000105197,71,False,0.22317294161333887,1.2486811262205506,-0.37415302
FBL,ENSG00000105202,313,False,0.9221404024283518,1.4148107481101522,-0.82750773
PSMC4,ENSG00000013275,225,True,0.776614809367224,3.6300973972796124,2.3495693
AKT2,ENSG00000105221,59,False,0.20081555826724914,1.3304054808334895,-0.22326742
PLD3,ENSG00000105223,126,False,0.41264022384891524,1.7200311854069847,-0.05503866
SERTAD1,ENSG00000197019,107,False,0.36672539992073155,1.3338648506621031,-0.21688049
SERTAD3,ENSG00000167565,85,False,0.28044812610013653,1.4404117193040649,-0.020165728
BLVRB,ENSG00000090013,234,False,0.8117890177832096,1.6648265960521569,-0.32446176
SHKBP1,ENSG00000160410,218,False,0.6600798871158677,1.3679979764049852,-0.7283394
SNRPA,ENSG00000077312,146,False,0.4396709829298073,1.227846327643993,-0.6725979
RAB4B,ENSG00000167578,92,True,0.34089838127646643,2.5521933663178116,2.0324883
EGLN2,ENSG00000269858,151,False,0.49527527028604607,1.7089911379257459,-0.068890944
HNRNPUL1,ENSG00000105323,150,False,0.4752107378067035,1.3662927934545206,-0.49888492
TGFB1,ENSG00000105329,276,True,0.9135237908484093,3.085152659760783,1.3875015
CCDC97,ENSG00000142039,43,False,0.14966343020230036,1.2748727369739208,-0.3257961
EXOSC5,ENSG00000077348,78,False,0.24947672593178302,1.1604957677551169,-0.5369674
ATP5SL,ENSG00000105341,68,True,0.3370315222222396,4.195576060239742,5.0666237
RPS19,ENSG00000105372,896,False,4.214360567428944,2.7497287896701694,-0.24833849
CD79A,ENSG00000105369,102,True,0.9505533546070982,3.8309210772060185,2.376451
ARHGEF1,ENSG00000076928,266,False,0.7715948119082963,1.333435691717763,-0.7753663
RABAC1,ENSG00000105404,370,False,1.0307440030486135,1.4384098864389652,-0.7962134
POU2F2,ENSG00000028277,242,True,0.8150559474026671,2.3877722593143433,0.6592089
DEDD2,ENSG00000160570,165,False,0.5009851172887986,1.2536580135492208,-0.64021116
PAFAH1B3,ENSG00000079462,75,False,0.22795198295981917,1.1507775719826538,-0.5549098
ETHE1,ENSG00000105755,191,False,0.5877371873585268,1.3257092223071119,-0.54980636
ZNF428,ENSG00000131116,177,True,0.6094238214542641,3.1460471628784603,1.7342267
PLAUR,ENSG00000011422,211,False,0.675714510145044,1.5431415569693965,-0.4900316
ZNF224,ENSG00000267680,49,False,0.18031164009897802,1.3421597513172538,-0.20156582
ZNF226,ENSG00000167380,48,False,0.1607658456054604,1.2742786407957603,-0.32689297
TOMM40,ENSG00000130204,93,False,0.2721481377398668,1.1431104470241598,-0.56906545
CLPTM1,ENSG00000104853,78,False,0.25738422491791524,1.2515155947367358,-0.3689198
RELB,ENSG00000104856,63,False,0.20445582037252225,1.243094786666324,-0.38446692
GEMIN7,ENSG00000142252,67,False,0.22581701040596344,1.2843024590990992,-0.30838627
TRAPPC6A,ENSG00000007255,249,False,0.7519022569800727,1.3637543773708758,-0.7341134
ERCC1,ENSG00000012061,172,False,0.5272792579335817,1.9720916742742036,0.26122925
FOSB,ENSG00000125740,547,False,1.5466959117992523,1.5449215529849414,-1.1998702
VASP,ENSG00000125753,403,False,1.2012096443063027,2.0396398677899232,-0.08689741
SNRPD2,ENSG00000125743,575,False,1.5180766311133984,1.444160961018988,-1.3934458
SYMPK,ENSG00000125755,56,False,0.1883065777512331,1.216870351873608,-0.43288442
CALM3,ENSG00000160014,444,False,1.2810724654069763,2.392485050117246,0.48010996
PRKD2,ENSG00000105287,64,True,0.3164150686343336,3.6856712218333256,4.1251993
AP2S1,ENSG00000042753,505,True,1.5271955219388451,2.843556483967052,1.2949946
TMEM160,ENSG00000130748,238,True,0.7314801015360163,2.522184871306413,0.8420964
SAE1,ENSG00000142230,93,False,0.3172368928887118,1.3234200238442146,-0.2361645
BBC3,ENSG00000105327,61,True,0.2732259615839572,2.3205538662778697,1.6048181
C5AR1,ENSG00000197405,160,True,0.638508200236075,3.1268008674682166,1.7100778
NAPA,ENSG00000105402,197,False,0.6035910439231581,1.3096782908458573,-0.56992084
GLTSCR2,ENSG00000105373,799,False,2.3012204443335937,2.5456447872898944,0.17310822
SEPW1,ENSG00000178980,287,False,0.8428465195943033,1.3755229603771155,-0.7181006
CARD8,ENSG00000105483,124,False,0.41267237064612794,1.3365366433288781,-0.53622085
CTC-241F20.3,ENSG00000268001,48,False,0.16366050641809735,1.2216168141721135,-0.42412114
EMP3,ENSG00000142227,815,False,2.447861064709223,2.5762760034328127,0.21965006
KDELR1,ENSG00000105438,157,False,0.4688939656213647,1.222433561997354,-0.6793895
CYTH2,ENSG00000105443,83,False,0.25769493760595824,1.2185906110165197,-0.42970836
RPL18,ENSG00000063177,891,False,3.562752554811304,2.5990923717624415,-0.21272153
DBP,ENSG00000105516,51,True,0.19732626355999502,2.03688600348017,1.0810895
PPP1R15A,ENSG00000087074,460,False,1.2690104125746329,1.3938907040671895,-1.1245892
NUCB1,ENSG00000104805,232,False,0.7039410093440432,1.5428577108664434,-0.4904178
BAX,ENSG00000087088,399,False,1.0922327464106583,2.072366113809942,0.04446413
FTL,ENSG00000087086,893,False,5.031243007210778,5.209216384578654,0.70710677
RUVBL2,ENSG00000183207,84,False,0.27130578983303033,1.2501829696957942,-0.37138018
SNRNP70,ENSG00000104852,175,False,0.5362655630406945,1.2968028568087937,-0.586076
CD37,ENSG00000104894,772,False,2.3274034705113706,2.8244711795807125,0.596764
PIH1D1,ENSG00000104872,159,False,0.48534711980153805,1.2766724357959054,-0.61133426
ALDH16A1,ENSG00000161618,73,False,0.22532201872096327,1.2128844604733813,-0.44024348
FLT3LG,ENSG00000090554,189,False,0.6305709885362432,1.4981355649914907,-0.3334578
RPL13A,ENSG00000142541,896,False,4.7189442451283075,3.2406340702814425,-0.38879457
RPS11,ENSG00000142534,879,False,3.070922825374918,2.5027116316830367,0.37604785
FCGRT,ENSG00000104870,356,False,1.1588893221125858,1.7416189886443025,-0.39413345
NOSIP,ENSG00000142546,433,False,1.4279156026751079,2.4430930825706554,0.5614349
IRF3,ENSG00000126456,128,False,0.4309753054290271,1.408193250545008,-0.44631115
BCL2L12,ENSG00000126453,48,False,0.15572944508522976,1.2156680011209113,-0.4351043
PRMT1,ENSG00000126457,212,False,0.6570691603930029,1.3270145709157974,-0.78410316
AP2A1,ENSG00000196961,120,False,0.39679738573166307,1.7422591350752974,-0.027148582
PTOV1,ENSG00000104960,102,False,0.3328580605707582,1.2711095773755998,-0.33274394
PNKP,ENSG00000039650,84,False,0.2762622872534625,1.2797580160319615,-0.31677654
TBC1D17,ENSG00000104946,44,False,0.1748132226572874,1.4148252888619328,-0.0674053
NUP62,ENSG00000213024,70,False,0.22174781488327983,1.2228816686125406,-0.4217859
ATF5,ENSG00000169136,52,False,0.1812141867919455,1.3040954893324348,-0.2718429
VRK3,ENSG00000105053,92,False,0.2920255561887284,1.2165509253891011,-0.43347418
NR1H2,ENSG00000131408,163,False,0.48504537218026794,1.1755995211703443,-0.7381535
EMC10,ENSG00000161671,155,True,0.5347951665330408,3.065130540547493,1.6326982
JOSD2,ENSG00000161677,133,False,0.40509003692910633,1.2362548953040378,-0.6620474
CLEC11A,ENSG00000105472,49,False,0.16924299509172488,1.3253636117344096,-0.2325761
C19orf48,ENSG00000167747,45,False,0.16116031768231778,1.3311651569574576,-0.22186486
CD33,ENSG00000105383,128,False,0.44865776250401646,1.465962130150583,-0.3738268
ETFB,ENSG00000105379,238,False,0.689495740306292,1.1854580634109604,-0.976711
NKG7,ENSG00000105374,321,True,2.7539679100781282,4.660267299289126,2.5265603
SIGLEC10,ENSG00000142512,108,False,0.38867961908042525,1.6923803316550992,-0.08973303
FPR1,ENSG00000171051,182,False,0.6357188418707423,1.7759624828919214,0.015140028
PPP2R1A,ENSG00000105568,221,False,0.6415614564332872,1.2268669726330237,-0.6738267
ZNF480,ENSG00000198464,57,False,0.19879334291004927,1.2995222841556169,-0.28028628
ZNF331,ENSG00000130844,144,False,0.47546102041401345,1.3284561379339925,-0.5463597
MYADM,ENSG00000179820,249,True,0.8422700862830843,2.4405172406004874,0.7309759
VSTM1,ENSG00000189068,100,False,0.35427601050627927,1.3879461299521259,-0.117031604
OSCAR,ENSG00000170909,102,True,0.4252705546694585,3.004377978476112,1.5564702
NDUFA3,ENSG00000170906,281,False,0.8041991657794234,1.3544533237774399,-0.74676883
TFPT,ENSG00000105619,74,False,0.25766416545051796,1.3295807771789931,-0.22479005
PRPF31,ENSG00000105618,129,True,0.4747318948756108,2.970516511386249,1.5139831
LENG1,ENSG00000105617,115,False,0.3828335315837222,1.3197881834175555,-0.55723566
MBOAT7,ENSG00000125505,85,True,0.30232508756915716,2.2829785662293745,1.5354439
TSEN34,ENSG00000170892,131,False,0.4193055454358255,1.2946622994785713,-0.58876187
RPS9,ENSG00000170889,891,False,3.6856316081414224,2.4517367926848133,-0.50588816
LILRB3,ENSG00000204577,85,True,0.2978759560664847,1.7811854023050375,0.608996
LILRB2,ENSG00000131042,209,False,0.6965452493480084,1.929877068126804,0.036177196
LILRA3,ENSG00000170866,120,False,0.4959840116748371,1.87863031360129,0.14396046
LILRA5,ENSG00000187116,210,False,0.7620911156845246,1.7541592314359677,-0.20291197
LAIR1,ENSG00000167613,136,True,0.5375424128942891,3.1391824904332477,1.7256134
LENG8,ENSG00000167615,128,False,0.3857879942391968,1.1718688359223928,-0.74283457
LILRA2,ENSG00000239998,91,False,0.28980729751099843,1.3097197570783323,-0.26145896
LILRB1,ENSG00000104972,124,False,0.4279281109012266,1.445162201852995,-0.39992508
LILRA1,ENSG00000104974,81,False,0.2551193609598946,1.1919364630729483,-0.47891924
LILRB4,ENSG00000186818,108,False,0.3842083898095884,1.5235039303921112,-0.30162734
HSPBP1,ENSG00000133265,60,False,0.21341137425908024,1.7387922370362519,0.53072655
RPL28,ENSG00000108107,896,False,4.131239804839227,2.178977068213068,-1.1168807
UBE2S,ENSG00000108106,56,False,0.18828309477902633,1.2574141287805118,-0.35802948
ISOC2,ENSG00000063241,102,True,0.43089626973259015,3.608327099132028,2.3142633
ZNF524,ENSG00000171443,133,False,0.413877386801877,1.23812184561322,-0.65970486
ZNF580,ENSG00000213015,71,False,0.24266335348130458,1.2904456317265087,-0.29704428
ZNF581,ENSG00000171425,145,False,0.42302223852260035,1.2090743036928828,-0.69615173
U2AF2,ENSG00000063244,65,False,0.21674430720125043,1.2761654852541404,-0.32340935
EPN1,ENSG00000063245,96,True,0.37894018811133723,3.096329017831059,3.037112
TRAPPC2P1,ENSG00000256060,42,False,0.1308864462907639,1.1631904546774892,-0.53199226
ZNF274,ENSG00000171606,50,False,0.18953721603391457,1.3606782025366113,-0.16737568
AC010642.1,ENSG00000267216,113,False,0.37738141734953345,1.3435029425706129,-0.19908592
A1BG,ENSG00000121410,68,False,0.22940359599097768,1.4546290511791802,0.006083367
RPS5,ENSG00000083845,891,False,3.592584153096286,2.8981399025509567,0.38223904
TRIM28,ENSG00000130726,47,False,0.15997956046085454,1.5435442354880864,0.1702452
CHMP2A,ENSG00000130724,362,False,1.001906509683917,1.442860552874089,-0.79031146
UBE2M,ENSG00000130725,42,False,0.14041168146730335,1.2557440897234138,-0.36111283
RPS4Y1,ENSG00000129824,837,False,2.492826496520778,2.1725037918742838,-0.6355653
DDX3Y,ENSG00000067048,72,False,0.2426785203172397,1.4037611281039766,-0.08783278
UTY,ENSG00000183878,47,False,0.14716034187417484,1.1600052162428431,-0.5378731
EIF1AY,ENSG00000198692,166,True,0.6570808194519709,3.777043853449201,2.549511
IL17RA,ENSG00000177663,80,True,0.29645326844438147,2.095533400238587,1.1893686
CECR5,ENSG00000069998,60,False,0.1942797827289668,1.243634289112861,-0.38347086
CECR1,ENSG00000093072,174,False,0.5279283401305461,1.3375012102464283,-0.5350106
ATP6V1E1,ENSG00000131100,235,False,0.6800639315760416,1.2042017606451771,-0.9512075
BCL2L13,ENSG00000099968,84,False,0.25764478536804525,1.1613881571652305,-0.5353198
BID,ENSG00000015475,346,False,1.1094480977564078,2.1476302938801277,0.14427055
SLC25A1,ENSG00000100075,54,False,0.18057031488299083,1.3030929912928815,-0.27369377
C22orf39,ENSG00000242259,112,False,0.392693052493827,2.205621889944403,0.55424666
MRPL40,ENSG00000185608,163,False,0.47915827652197623,1.2017358900364652,-0.70535946
UFD1L,ENSG00000070010,191,True,0.6407816318201413,3.007320125893436,1.5601617
TXNRD2,ENSG00000184470,47,False,0.16144196535912156,1.3566218974512576,-0.17486472
COMT,ENSG00000093010,229,False,0.6615356737308239,1.4730429815763448,-0.5854107
TANGO2,ENSG00000183597,59,False,0.18671560683831592,1.2278410366489179,-0.41262954
TRMT2A,ENSG00000099899,56,False,0.18847506925009272,1.2816809389157144,-0.3132263
RANBP1,ENSG00000099901,344,False,0.9543554017787789,1.3469341493306153,-0.91751766
DGCR6L,ENSG00000128185,186,False,0.5941094679449828,1.8439318631617645,0.10042326
MED15,ENSG00000099917,71,False,0.22209163489511735,1.209094800197241,-0.44724023
SNAP29,ENSG00000099940,134,False,0.3882315805672061,1.1972713854179988,-0.71096116
THAP7,ENSG00000184436,98,False,0.35168638663178264,1.6505229837678508,0.36775732
UBE2L3,ENSG00000185651,314,False,0.9003878801675896,1.5967976577840866,-0.41702482
YDJC,ENSG00000161179,94,False,0.2955540161301936,1.1871010004193947,-0.48784682
SDF2L1,ENSG00000128228,194,False,0.5958108937285643,1.3641597108241474,-0.50156134
PPIL2,ENSG00000100023,43,True,0.27246752507458477,3.721927460511295,4.192138
MAPK1,ENSG00000100030,136,False,0.4426855642470418,1.364140943903353,-0.5015849
PPM1F,ENSG00000100034,54,False,0.17989317930802157,1.38564713112685,-0.121276185
RGL4,ENSG00000159496,113,False,0.4010511942594124,1.4184512865915802,-0.4334401
CHCHD10,ENSG00000250479,314,False,0.9000929996034934,1.3848914129946512,-0.7053535
SMARCB1,ENSG00000099956,156,True,0.5427480873785888,3.0827576487480153,1.6548154
MIF,ENSG00000240972,486,False,1.2930056499265863,1.3318537359775304,-1.22428
DDT,ENSG00000099977,245,True,0.7970251047449174,2.873656135214184,1.3203231
CABIN1,ENSG00000099991,45,False,0.16382805960331384,1.310831653480261,-0.2594061
GUCD1,ENSG00000138867,55,True,0.25187965002669666,3.123751846263264,3.087742
SNRPD3,ENSG00000100028,217,False,0.6516284451533302,1.3124450544199584,-0.80392706
HPS4,ENSG00000100099,49,False,0.17256493611672377,1.3602208091194758,-0.16822015
TPST2,ENSG00000128294,178,False,0.6389274638290218,1.6985293608878629,-0.08201765
MIAT,ENSG00000225783,45,False,0.16463877385831252,1.370537721617391,-0.1491723
HSCB,ENSG00000100209,75,False,0.23763688735502242,1.233790360570399,-0.40164545
XBP1,ENSG00000100219,332,True,1.1290806212922586,2.935022223240623,1.1884162
EWSR1,ENSG00000182944,229,True,0.7741649096488028,3.3837207137437435,2.0143387
AP1B1,ENSG00000100280,51,False,0.1798256549093397,1.548277458556411,0.17898402
THOC5,ENSG00000100296,46,False,0.15695218591924412,1.2838917835524146,-0.30914447
NIPSNAP1,ENSG00000184117,49,False,0.17352537046190794,1.279636678195266,-0.31700057
ZMAT5,ENSG00000100319,96,True,0.3435081709103273,2.4091251138774488,1.768345
UQCR10,ENSG00000184076,440,False,1.1591723615798106,1.2276127101716876,-1.0757476
ASCC2,ENSG00000100325,93,True,0.34131561551923695,2.33556284962821,1.6325289
TBC1D10A,ENSG00000099992,75,False,0.25941269135812045,1.2860270691755649,-0.30520216
SF3A1,ENSG00000099995,109,False,0.3503396772527375,1.3010720401264082,-0.27742502
MTFP1,ENSG00000242114,69,False,0.24495745936631505,1.319532008220912,-0.24334285
PES1,ENSG00000100029,68,False,0.2235828248172837,1.2381830296644631,-0.39353538
SELM,ENSG00000198832,97,True,0.35463423832515634,2.0756006180094144,1.1525673
PIK3IP1,ENSG00000100100,209,False,0.7423807341943217,1.6854050951176052,-0.29646176
DRG1,ENSG00000185721,110,False,0.34284744902077746,1.2010168015564593,-0.46215442
SFI1,ENSG00000198089,59,False,0.19345485641312624,1.1771967077622136,-0.50613284
PISD,ENSG00000241878,48,False,0.1654726266048528,1.3479086884317708,-0.1909517
YWHAH,ENSG00000128245,304,False,0.8703314859134484,1.3114526048782107,-0.80527747
RTCB,ENSG00000100220,140,False,0.43382393760840166,1.297339076191949,-0.58540326
FBXO7,ENSG00000100225,171,False,0.5102783403016572,1.2536871390399984,-0.6401746
HMGXB4,ENSG00000100281,70,False,0.22102798247630445,1.2349048826735838,-0.39958772
TOM1,ENSG00000100284,67,False,0.22002857820017113,1.2244271156422095,-0.41893256
HMOX1,ENSG00000100292,146,False,0.5715490614444196,1.8309235958291992,0.0841014
MCM5,ENSG00000100297,65,False,0.21733774122868563,1.3932232213221676,-0.10728864
APOL6,ENSG00000221963,65,False,0.22068843405637453,1.3541755477939577,-0.17938136
APOL3,ENSG00000128284,125,False,0.4041654229716036,1.5968589530287474,-0.20958659
MYH9,ENSG00000100345,264,False,0.7432161635419906,1.2241132985591963,-0.924115
TXN2,ENSG00000100348,237,True,0.7227180560095361,2.4173549942996635,0.6994604
EIF3D,ENSG00000100353,457,False,1.238722990915686,1.6315890268984736,-0.74261796
IFT27,ENSG00000100360,58,False,0.19797875093837924,1.2333961490540526,-0.40237328
NCF4,ENSG00000100365,91,False,0.2885592948608589,1.217983842241146,-0.43082863
MPST,ENSG00000128309,83,False,0.27842396684664583,1.335034907721039,-0.21472023
IL2RB,ENSG00000100385,77,True,0.35693082802403425,1.7915911364619082,0.6282078
RAC2,ENSG00000128340,716,True,2.0446271595642194,3.0121149864252375,1.0251247
CYTH4,ENSG00000100055,166,True,0.5801954800388528,2.350450155805581,0.7359671
MFNG,ENSG00000100060,217,False,0.6327009703749242,1.2198957379761886,-0.68257374
LGALS2,ENSG00000100079,296,True,1.7684471984080434,3.027347864815411,1.3354586
GGA1,ENSG00000100083,157,False,0.5006914105965646,1.343527684738512,-0.527449
SH3BP1,ENSG00000100092,158,True,0.5610776089795214,2.828006649686989,1.3351717
LGALS1,ENSG00000100097,630,False,2.9421923649495074,3.194780058072736,0.5795381
NOL12,ENSG00000100101,98,False,0.31169261393815695,1.2825079311346252,-0.31169945
ANKRD54,ENSG00000100124,46,True,0.32316086886476003,4.714462717804854,6.0246305
EIF3L,ENSG00000100129,625,False,1.5752304687825083,1.2824595366168583,-1.7040976
POLR2F,ENSG00000100142,240,False,0.7010982405551721,1.2549481987723838,-0.88215977
DDX17,ENSG00000100201,186,False,0.5575433376587088,1.3305837125505997,-0.5436902
TOMM22,ENSG00000100216,317,True,0.974410009236741,2.934632721705565,1.1878997
JOSD1,ENSG00000100221,48,False,0.17201780095809743,1.3247790890633604,-0.23365529
GTPBP1,ENSG00000100226,51,False,0.1666306407220365,1.2837015087031052,-0.30949578
SUN2,ENSG00000100242,277,False,0.8203293358559429,1.3161287350010777,-0.7989149
CBX6,ENSG00000183741,44,False,0.13215921172069756,1.1008303998293523,-0.647126
APOBEC3A,ENSG00000128383,223,True,1.1062192114847575,2.519388022918158,0.63725156
APOBEC3B,ENSG00000179750,74,True,0.5028018064887346,2.9405758639165454,1.4764156
